lesson_id,course_id,title,language,audio_url,words_count,unknown_count,source_local,first_seen,last_synced
3586971,553021,"Nicos Weg – B1 – Folge 29",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_29.a96e070fad8e.mp3,,93,,2026-05-24,2026-05-24
3586990,553021,"Nicos Weg – B1 – Folge 30",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_30.e8523a86063f.mp3,,97,,2026-05-24,2026-05-24
3587031,553021,"Nicos Weg – B1 – Folge 31",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_31.423d568c9844.mp3,,47,,2026-05-24,2026-05-24
3587048,553021,"Nicos Weg – B1 – Folge 32",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_32.34801a8d4f2e.mp3,,76,,2026-05-24,2026-05-24
3634342,553021,"Nicos Weg – B1 – Folge 33",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_33.6ad0f469805b.mp3,,78,,2026-05-24,2026-05-24
3635647,553021,"Nicos Weg – B1 – Folge 34",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_34.65e5e688a107.mp3,,87,,2026-05-24,2026-05-24
3687311,553021,"Nicos Weg – B1 – Folge 35",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_35.3aef74362542.mp3,,86,,2026-05-24,2026-05-24
3687330,553021,"Nicos Weg – B1 – Folge 36",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_36.a6a27a77899a.mp3,,66,,2026-05-24,2026-05-24
3687351,553021,"Nicos Weg – B1 – Folge 37",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_37.d23766a5f442.mp3,,112,,2026-05-24,2026-05-24
3687360,553021,"Nicos Weg – B1 – Folge 38",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_38.89c5d0f65c24.mp3,,89,,2026-05-24,2026-05-24
3687366,553021,"Nicos Weg – B1 – Folge 39",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_39.b38f0eab30d5.mp3,,91,,2026-05-24,2026-05-24
3687391,553021,"Nicos Weg – B1 – Folge 40",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_40.6b0779b6e9e8.mp3,,94,,2026-05-24,2026-05-24
3687406,553021,"Nicos Weg – B1 – Folge 41",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_41.8c9ed4003027.mp3,,76,,2026-05-24,2026-05-24
3687413,553021,"Nicos Weg – B1 – Folge 42",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_42.dacebdd7fe76.mp3,,107,,2026-05-24,2026-05-24
3687442,553021,"Nicos Weg – B1 – Folge 43",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_43.f862cdb1c385.mp3,,99,,2026-05-24,2026-05-24
3687461,553021,"Nicos Weg – B1 – Folge 44",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_44.f991ac00bd5d.mp3,,86,,2026-05-24,2026-05-24
3687560,553021,"Nicos Weg – B1 – Folge 45",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_45.aa03ba7833af.mp3,,112,,2026-05-24,2026-05-24
3687628,553021,"Nicos Weg – B1 – Folge 46",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_46.6d58578fd9bc.mp3,,64,,2026-05-24,2026-05-24
3687760,553021,"Nicos Weg – B1 – Folge 47",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_47.4f361016a2a5.mp3,,124,,2026-05-24,2026-05-24
3687812,553021,"Nicos Weg – B1 – Folge 48",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_48.da66d94e3418.mp3,,62,,2026-05-24,2026-05-24
3687856,553021,"Nicos Weg – B1 – Folge 49",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_49.fc4ccf36356e.mp3,,93,,2026-05-24,2026-05-24
3687966,553021,"Nicos Weg – B1 – Folge 50",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_50.bf1dc2303c4e.mp3,,92,,2026-05-24,2026-05-24
3687988,553021,"Nicos Weg – B1 – Folge 51",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_51.311090ed464d.mp3,,112,,2026-05-24,2026-05-24
3688007,553021,"Nicos Weg – B1 – Folge 52",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_52.9cc1f9242ab8.mp3,,107,,2026-05-24,2026-05-24
3794739,553021,"Nicos Weg – B1 – Folge 53",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_53.57b3b92a69a4.mp3,,84,,2026-05-24,2026-05-24
3795686,553021,"Nicos Weg – B1 – Folge 54",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_54.9588c9c08e0d.mp3,,82,,2026-05-24,2026-05-24
3795812,553021,"Nicos Weg – B1 – Folge 55",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_55.45bf80763be.mp3,,85,,2026-05-24,2026-05-24
3795928,553021,"Nicos Weg – B1 – Folge 56",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_56.cb922989ef97.mp3,,61,,2026-05-24,2026-05-24
3803902,553021,"Nicos Weg – B1 – Folge 57",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_57.ad376332d8fb.mp3,,78,,2026-05-24,2026-05-24
3803950,553021,"Nicos Weg – B1 – Folge 58",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_58.e1a4669aa531.mp3,,80,,2026-05-24,2026-05-24
3804005,553021,"Nicos Weg – B1 – Folge 59",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_59.f29b5b519579.mp3,,117,,2026-05-24,2026-05-24
3804039,553021,"Nicos Weg – B1 – Folge 60",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_60.a500e65d43cb.mp3,,79,,2026-05-24,2026-05-24
3901004,553021,"Nicos Weg – B1 – Folge 61",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_61.cfc73bac4ad.mp3,,80,,2026-05-24,2026-05-24
3901041,553021,"Nicos Weg – B1 – Folge 62",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_62.b9c1739282ff.mp3,,87,,2026-05-24,2026-05-24
3901068,553021,"Nicos Weg – B1 – Folge 63",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_63.3f19ad7417fb.mp3,,100,,2026-05-24,2026-05-24
3901122,553021,"Nicos Weg – B1 – Folge 64",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_64.b17ad996e5d8.mp3,,95,,2026-05-24,2026-05-24
3901141,553021,"Nicos Weg – B1 – Folge 65",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_65.fc25bb8a605c.mp3,,95,,2026-05-24,2026-05-24
3901162,553021,"Nicos Weg – B1 – Folge 66",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_66.560a995a8dec.mp3,,81,,2026-05-24,2026-05-24
3901225,553021,"Nicos Weg – B1 – Folge 67",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_67.4e06dd47b590.mp3,,79,,2026-05-24,2026-05-24
3901267,553021,"Nicos Weg – B1 – Folge 68",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_68.2d7f2d2cc817.mp3,,82,,2026-05-24,2026-05-24
4078386,542016,"SG Dialog #8: Haustiere",de,https://slowgerman.com/folgen/sg169a.mp3,,133,,2026-05-24,2026-05-24
4148045,553021,"Nicos Weg – B1 – Folge 69",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_69.1becda8034cb.mp3,,82,,2026-05-24,2026-05-24
4148067,553021,"Nicos Weg – B1 – Folge 70",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_70.d0edec7eb721.mp3,,64,,2026-05-24,2026-05-24
4148074,553021,"Nicos Weg – B1 – Folge 71",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_71.a7211ce1ea26.mp3,,112,,2026-05-24,2026-05-24
4148122,553021,"Nicos Weg – B1 – Folge 72",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_72.b01625a3f8e4.mp3,,91,,2026-05-24,2026-05-24
4148186,553021,"Nicos Weg – B1 – Folge 73",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_73.a934cdca650a.mp3,,103,,2026-05-24,2026-05-24
4148210,553021,"Nicos Weg – B1 – Folge 74",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_74.d821e75e2ca4.mp3,,119,,2026-05-24,2026-05-24
4148265,553021,"Nicos Weg – B1 – Folge 75",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_75.4f2c746fa272.mp3,,70,,2026-05-24,2026-05-24
4148319,553021,"Nicos Weg – B1 – Folge 76",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Folge_76.1753a3592ee8.mp3,,84,,2026-05-24,2026-05-24
4148695,553021,"Nicos Weg – B1 – Der ganze Film",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Nicos_Weg__B1__Ganzer_Film_59_mn.ceb3972175c2.mp3,,17,,2026-05-24,2026-05-24
6313429,808220,"Faust - das Volkbuch Teil 1",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/teil_1.67a9b353d76c.mp3,,82,,2026-05-24,2026-05-24
6555243,828258,"Emil und die Detektive Teil 1",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/teil_1.ff4093792415.mp3,,131,,2026-05-24,2026-05-24
7489501,877075,"Nicos Weg– A1 – Folge 1: Hallo!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_dC6ZGLzdaTs_d527ed04.7bd06f7ea770.mp3,,15,,2026-05-24,2026-05-24
7489503,877075,"Nicos Weg – A1 – Folge 2: Kein Problem!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_upvuC9FR-xU_267af16c.8261bb8c9520.mp3,,15,,2026-05-24,2026-05-24
7489561,877075,"Nicos Weg – A1 – Folge 3: Tschüss!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_idFrq0H1Af0_87d469e5.a02bbfb30167.mp3,,29,,2026-05-24,2026-05-24
7489564,877075,"Nicos Weg – A1 – Folge 4: Von A bis Z",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_-qAuGimugds_d8ebe71e.6b0dbced5456.mp3,,24,,2026-05-24,2026-05-24
7489566,877075,"Nicos Weg – A1 – Folge 5: Ich heiße Emma - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_FoYSUfsLcjA_9ab1577a.4f221fba6ef3.mp3,,7,,2026-05-24,2026-05-24
7489567,877075,"Nicos Weg – A1 – Folge 6: Das ist Nico - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_fZr-eVZ3YOs_fa052f89.da5cdeb643e5.mp3,,17,,2026-05-24,2026-05-24
7501079,877075,"Nicos Weg – A1 – Folge 7: Woher kommst du? - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_Q7ECRAQrzFc_eba8a38b.e2f3207aef32.mp3,,28,,2026-05-24,2026-05-24
7501080,877075,"Nicos Weg – A1 – Folge 8: Nico hat ein Problem - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_T89sIATrpBc_72de3c80.79a32d01eec4.mp3,,64,,2026-05-24,2026-05-24
7501083,877075,"Nicos Weg – A1 – Folge 9: Zahlen von 1 bis 100",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_p1dci7nBJRo_19a15d71.842fdffe985c.mp3,,33,,2026-05-24,2026-05-24
7501084,877075,"Nicos Weg – A1 – Folge 10: Wichtige Nummern - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_5wyalwdmpzk_f0a15273.3627e14659c7.mp3,,74,,2026-05-24,2026-05-24
7501086,877075,"Nicos Weg – A1 – Folge 11: Adressen",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_AI9EmNzxXGE_77ccde19.2a78df7c5d0a.mp3,,58,,2026-05-24,2026-05-24
7501087,877075,"Nicos Weg – A1 – Folge 12: Auf dem Amt",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_IhLqeX8QjSg_7f6da95.15a91f984035.mp3,,66,,2026-05-24,2026-05-24
7501088,877075,"Nicos Weg – A1 – Folge 13: Was machst du hier?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_VWDtpIIAgAI_6dd42439.6db843453158.mp3,,57,,2026-05-24,2026-05-24
7501089,877075,"Nicos Weg – A1 – Folge 14: Was trinkst du? - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_J71RxF7qU2o_ad49db94.ca0337fead29.mp3,,69,,2026-05-24,2026-05-24
7501090,877075,"Nicos Weg – A1 – Folge 15: Eine Pizza, bitte! - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_w-Zea1mverM_eb411a7f.9adcf0152cd6.mp3,,56,,2026-05-24,2026-05-24
7501091,877075,"Nicos Weg – A1 – Folge 16: Zahlen , bitte!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_c7LTbMCKVNo_37fd981.e10085604775.mp3,,51,,2026-05-24,2026-05-24
7501092,877075,"Nicos Weg – A1 – Folge 17: Ich war schon in Berlin",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_IQ3cDBISOao_e7aa16bf.ea49d4c6203d.mp3,,54,,2026-05-24,2026-05-24
7501093,877075,"Nicos Weg – A1 – Folge 18: Wo liegt das?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_3K991pj4Uic_7048d954.afe3733512c9.mp3,,38,,2026-05-24,2026-05-24
7501094,877075,"Nicos Weg – A1 – Folge 19: In Europa",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_uJ6uLjJxX-8_dda69663.5e3304aefeef.mp3,,58,,2026-05-24,2026-05-24
7501095,877075,"Nicos Weg – A1 – Folge 20: Andere Länder",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_lvgs_iLBdvY_c7ec9e27.b6c3291bb83a.mp3,,56,,2026-05-24,2026-05-24
7501096,877075,"Nicos Weg – A1 – Folge 21: Was ist das?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_9obS6QT10To_89c7e809.686e742e4e82.mp3,,34,,2026-05-24,2026-05-24
7501097,877075,"Nicos Weg – A1 – Folge 22: Wem gehört das?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_MNx10ASRCwM_7c85584c.7faaa97f1377.mp3,,36,,2026-05-24,2026-05-24
7501098,877075,"Nicos Weg – A1 – Folge 23: Ich habe kein …",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_P1ontBJYzhI_66e62663.ffa05cd13779.mp3,,55,,2026-05-24,2026-05-24
7501099,877075,"Nicos Weg – A1 – Folge 24: Das Auto ist rot - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_368pARWAzGk_4ed4dc2a.c62ddee9c7d2.mp3,,23,,2026-05-24,2026-05-24
7501100,877075,"Nicos Weg – A1 – Folge 25: So wohne ich",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_bbZxpdieqIA_c6efade2.e78d305c32a4.mp3,,41,,2026-05-24,2026-05-24
7501101,877075,"Nicos Weg – A1 – Folge 26: Meine Wohnung",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_YRWehEtSPQY_5cc4dca4.62b6c3624dc.mp3,,67,,2026-05-24,2026-05-24
7501103,877075,"Nicos Weg – A1 – Folge 27: Sofa, Sessel und Tisch",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_s9y2sCNOzBk_445611a6.ed74d529c2b0.mp3,,41,,2026-05-24,2026-05-24
7501105,877075,"Nicos Weg – A1 – Folge 28: Unser Haus",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_Q-qjyb9AsqM_7faa8bc0.56c9f8a54401.mp3,,49,,2026-05-24,2026-05-24
7501106,877075,"Nicos Weg – A1 – Folge 29: Emmas Tag",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_AGwxwx3TOdg_9d29bc71.bd4976cf59ba.mp3,,55,,2026-05-24,2026-05-24
7501107,877075,"Nicos Weg – A1 – Folge 30: Tageszeiten",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_jUElkIpQlNw_95c86e97.c3dcb378e46d.mp3,,55,,2026-05-24,2026-05-24
7501109,877075,"Nicos Weg – A1 – Folge 31: Am Sonntag koche ich",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_f9kkMWEOxo0_4d3f3fdf.5f1d0909322.mp3,,51,,2026-05-24,2026-05-24
7501111,877075,"Nicos Weg – A1 – Folge 32: Emmas Wochenende",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_dqtdmvpa8D0_740e802d.bd1347e0bc49.mp3,,35,,2026-05-24,2026-05-24
7501113,877075,"Nicos Weg – A1 – Folge 33: Wie spät ist es?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_SEV3kmyQCII_f2cb6d8a.e27f226bfd8a.mp3,,65,,2026-05-24,2026-05-24
7501114,877075,"Nicos Weg – A1 – Folge 34: Hast du morgen Zeit?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_Vvt6H_EvGX0_3fe79ea5.6db515374d1a.mp3,,73,,2026-05-24,2026-05-24
7501115,877075,"Nicos Weg – A1 – Folge 35: Wann spielen wir?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio__VUrkdITl8U_5ab9e805.eef4705dc3d7.mp3,,66,,2026-05-24,2026-05-24
7501116,877075,"Nicos Weg – A1 – Folge 36: Zu spät?!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_2v6H7fnWuts_cb509bed.b6f9ad93ba72.mp3,,67,,2026-05-24,2026-05-24
7501117,877075,"Nicos Weg – A1 – Folge 37: Ich bin Lehrerin",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_rH8HMCr73RM_a53a94a9.7a004851ada8.mp3,,69,,2026-05-24,2026-05-24
7501118,877075,"Nicos Weg – A1 – Folge 38: Mein Beruf",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_a7LZ0QAG6DQ_3b2a228d.7d5070fa0720.mp3,,68,,2026-05-24,2026-05-24
7501125,877075,"Nicos Weg – A1 – Folge 39: Wo ist der Aufzug?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_ymE5ZON70C0_edd518a.89420662f550.mp3,,49,,2026-05-24,2026-05-24
7501126,877075,"Nicos Weg – A1 – Folge 40: Traumberuf",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_qaQd9wFy1l4_dc4bcd2c.4f63a2190606.mp3,,25,,2026-05-24,2026-05-24
7501127,877075,"Nicos Weg – A1 – Folge 41: Wo ist der Bahnhof?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_Fz_AuTNFa8k_301f00e0.81c3f2cf45c1.mp3,,72,,2026-05-24,2026-05-24
7501128,877075,"Nicos Weg – A1 – Folge 42: An der Ampel links",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_5_pXp3akjr4_93291b51.aa1d7c65c7cc.mp3,,78,,2026-05-24,2026-05-24
7501130,877075,"Nicos Weg – A1 – Folge 43: Mit Bus und Bahn",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_4us1ZoH9K04_eafb8c3e.429f681acafa.mp3,,47,,2026-05-24,2026-05-24
7501131,877075,"Nicos Weg – A1 – Folge 44: Im Büro",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_dsPDJb2956A_9893ccb6.98a1fe3d7ec0.mp3,,35,,2026-05-24,2026-05-24
7501133,877075,"Nicos Weg – A1 – Folge 45: Lebensmittel",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_3tq7bRB9iu0_214bbac.eb13e5ef83a5.mp3,,48,,2026-05-24,2026-05-24
7501134,877075,"Nicos Weg – A1 – Folge 46: Ich mag (nicht)!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_sEu2PqmGrgw_8f80ff9f.b08d63b27505.mp3,,68,,2026-05-24,2026-05-24
7501135,877075,"Nicos Weg – A1 – Folge 47: Haushaltsarbeit",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_SIN9PejV-OI_7668329.b8a9f7dbeb1f.mp3,,51,,2026-05-24,2026-05-24
7501136,877075,"Nicos Weg – A1 – Folge 48: Was macht dir Spaß?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_KeU3-5jr2fI_5bbec760.1a6cf91ff91f.mp3,,90,,2026-05-24,2026-05-24
7501137,877075,"Nicos Weg – A1 – Folge 49: Mengen und Preise",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_ySrfaSqtdfw_fc61ed64.af60cb91182d.mp3,,70,,2026-05-24,2026-05-24
7501138,877075,"Nicos Weg – A1 – Folge 50: Was darf es sein?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_dOdHXwy0cME_9027af53.6815e5c1c93a.mp3,,47,,2026-05-24,2026-05-24
7501139,877075,"Nicos Weg – A1 – Folge 51: Sonst noch etwas? - YouTube",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_SRAk_KZlrwY_201f271c.c07441a4387e.mp3,,53,,2026-05-24,2026-05-24
7501141,877075,"Nicos Weg – A1 – Folge 52: Wie viel Mehl?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_0S3urnio_08_656b71a6.af566c6b08f9.mp3,,52,,2026-05-24,2026-05-24
7501144,877075,"Nicos Weg – A1 – Folge 53: Wie war dein Urlaub?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_3UJeXeiki9g_788dc318.e86f29a57b1.mp3,,51,,2026-05-24,2026-05-24
7501145,877075,"Nicos Weg – A1 – Folge 54: Jahreszeiten",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_b4ki5lMyd4Q_b6c62779.4daaf7452fc2.mp3,,45,,2026-05-24,2026-05-24
7501151,877075,"Nicos Weg – A1 – Folge 55: Der Ausflug",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_chmqnserFqM_cbf7c384.d6a6484571c3.mp3,,59,,2026-05-24,2026-05-24
7501159,877075,"Nicos Weg – A1 – Folge 56: Wie wird das Wetter?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_qL1hgrjJScY_db75a020.59ce10cbf3d4.mp3,,55,,2026-05-24,2026-05-24
7501165,877075,"Nicos Weg – A1 – Folge 57: Das ist jetzt modern",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_DiNQle2s1lQ_ce232759.53ab2a77366e.mp3,,48,,2026-05-24,2026-05-24
7501176,877075,"Nicos Weg – A1 – Folge 58: Mein Lieblingspulli",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_9iJnx2PESSk_4d7e6c52.e315298866cd.mp3,,65,,2026-05-24,2026-05-24
7501196,877075,"Nicos Weg – A1 – Folge 59: Das passt gut!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_pCRS-oxE61k_3f0be928.12630960099e.mp3,,50,,2026-05-24,2026-05-24
7501211,877075,"Nicos Weg – A1 – Folge 60: Schick!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_eYaoCcvPd_U_78c4ee9f.14b7bcbcdcee.mp3,,59,,2026-05-24,2026-05-24
7501229,877075,"Nicos Weg – A1 – Folge 61: Meine Familie",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_6CQ32OWDyq4_d6aa8529.c2fb71cf510f.mp3,,57,,2026-05-24,2026-05-24
7501242,877075,"Nicos Weg – A1 – Folge 62: Meine Eltern",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_KJ-icYRJ29s_eea989c0.ed1926438544.mp3,,58,,2026-05-24,2026-05-24
7501254,877075,"Nicos Weg – A1 – Folge 63: Meine Tante",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_4U9iAmC3rFQ_fa86d910.756913c4e2b3.mp3,,45,,2026-05-24,2026-05-24
7501264,877075,"Nicos Weg – A1 – Folge 64: Mein Bruder",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_oJmH9eD7Lao_abd2a55d.4a4f5669ae1d.mp3,,44,,2026-05-24,2026-05-24
7501279,877075,"Nicos Weg – A1 – Folge 65: Von Kopf bis Fuß",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_otY2T26FOP0_4738a53e.7d33a99672ca.mp3,,71,,2026-05-24,2026-05-24
7501312,877075,"Nicos Weg – A1 – Folge 66: Bist du fit?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_B7MMM3SrSlg_bcf32c55.6cfa92fdb7bc.mp3,,48,,2026-05-24,2026-05-24
